timestamp,tilt X,tilt Y,alpha,beta,xC_det7,yC_det7,Centroid_det7,xC_det8,yC_det8,Centroid_det8,xC_det17,yC_det17,Centroid_det17
2024-099-00:10:42.700000000,0.0677405930586954,89.917406249446,0.10682,140.642535,0.00184906704030559,-0.0435198521361431,0.0435591159101204,-9.93528395005674e-05,-0.037747968757939,0.0377480995062937,0.0142473720312243,0.00454813717560151,0.014955706655461
2024-099-00:10:42.800000000,0.0618236150965229,89.9255158461784,0.096799,140.306503,0.00184992126264307,-0.0439140291069993,0.0439529767033856,-9.78007390793152e-05,-0.0379600643008819,0.037960190288138,0.0142385532051585,0.00450660283694568,0.0149347201683224
2024-099-00:10:42.900000000,0.0617283790214161,89.9323054598553,0.091613,137.639345,0.00184898277760056,-0.0442643254331393,0.0443029259006979,-9.78463152916581e-05,-0.0381712948919129,0.0381714202987889,0.014230143632024,0.00446091062553064,0.0149129712464353
2024-099-00:10:43.000000000,0.0645488456790006,89.9383986428483,0.089226,133.661515,0.00184964477072458,-0.0445477899712396,0.0445861724876619,-9.69520370308138e-05,-0.0383845633279345,0.0383846857688544,0.0142214375013057,0.00440855753760135,0.0148890786876114
2024-099-00:10:43.100000000,0.0625785972801777,89.9456903855999,0.082859,130.95347,0.00184970218070692,-0.0447598281593023,0.0447980313742421,-9.67547928691871e-05,-0.0385918720192099,0.0385919933073821,0.0142128936034817,0.00435331408168709,0.0148646455752469
2024-099-00:10:43.200000000,0.0482973384212195,89.9558187096979,0.065457,132.451546,0.00184909480433857,-0.0448854538517983,0.0449235252298542,-9.67211965974013e-05,-0.0387815911769452,0.0387817117879753,0.0142039959440318,0.00433002849535153,0.0148493315522494
2024-099-00:10:43.300000000,0.0312774911519415,89.9658822643209,0.046285,137.486902,0.00185091607547096,-0.0449960085924967,0.0450340613266722,-9.34867414065693e-05,-0.0389243505939975,0.0389244628599452,0.0141941815602076,0.0043104900949215,0.0148342547848739
2024-099-00:10:43.400000000,0.0219968691932344,89.9729112789754,0.034895,140.922344,0.00185162551640872,-0.0450945454855233,0.0451325442402591,-9.11625186265105e-05,-0.0390334196803915,0.0390335261352389,0.0141844037420207,0.00429118714845315,0.0148192981162975
2024-099-00:10:43.500000000,0.0210282425727503,89.9775941297682,0.030728,136.816676,0.00185090612797518,-0.0451796772088888,0.0452175749702918,-9.0347892725997e-05,-0.0391170706702091,0.0391171750074038,0.0141749365760938,0.00427359274933833,0.0148051484938003
2024-099-00:10:43.600000000,0.0255694907394846,89.9808860536891,0.031924,126.779193,0.001849634315901,-0.0452531931315166,0.0452909774204631,-9.01186635798791e-05,-0.0391835060778213,0.0391836097102371,0.0141655903231552,0.00425415641413003,0.0147905982299348
2024-099-00:10:43.700000000,0.0308421491109567,89.9865757821597,0.033637,113.521351,0.00184925142303622,-0.0453019402732427,0.0453396683197622,-8.90212618148252e-05,-0.0392240990310661,0.0392242000502743,0.0141560931335572,0.00424625945896704,0.0147792317864906
2024-099-00:10:43.800000000,0.0365516888898909,89.9983929503284,0.036587,92.517473,0.00184443076331693,-0.0452885949938907,0.0453261377282615,-9.22914605204335e-05,-0.0392053475649234,0.0392054561942611,0.0141472110026557,0.00424556473082421,0.0147705246703453
2024-099-00:10:43.900000000,0.0438006840567137,90.0122260267578,0.045475,74.404061,0.00184353417050518,-0.045205902413699,0.0452434772235148,-9.17189206497651e-05,-0.0391203594666561,0.0391204669854642,0.0141372865178238,0.00424122681844931,0.0147597721870148
2024-099-00:10:44.000000000,0.0505451003026689,90.0239262004484,0.055922,64.668845,0.00184037155784557,-0.0450614245464247,0.045098990561032,-9.33618680817277e-05,-0.0389762454439752,0.0389763572611321,0.0141275957467327,0.00425313324056704,0.0147539182573687
2024-099-00:10:44.100000000,0.0560287735692345,90.0335098211762,0.065285,59.11711,0.00183710637472229,-0.0448714612481932,0.04490905247698,-9.51148555502203e-05,-0.0387887522851189,0.0387888689016845,0.0141177267014827,0.00426923299739031,0.014749120570521
2024-099-00:10:44.200000000,0.0599364478698213,90.0409893324367,0.072612,55.632572,0.00183795289415621,-0.0446449941513987,0.0446828107175407,-9.28606315251072e-05,-0.0385664148012232,0.0385665265964786,0.014106651533268,0.00428926377201853,0.0147443345454111
2024-099-00:10:44.300000000,0.0629351338557346,90.0442667917366,0.076944,54.878545,0.0018343172198674,-0.0443927405172842,0.0444306215385068,-9.49593848465277e-05,-0.0383191974108116,0.0383193150707776,0.0140967510049055,0.00430729178773766,0.0147401204689452
2024-099-00:10:44.400000000,0.0653044803586071,90.0410203088084,0.077119,57.86547,0.00183260269828173,-0.0441640069129364,0.0442020128416754,-9.51846971130461e-05,-0.0380946213761026,0.0380947402920033,0.0140864452816687,0.00432832745398947,0.0147364296633345
2024-099-00:10:44.500000000,0.0677546724334205,90.0349810296852,0.076252,62.693178,0.00183009823942096,-0.0439650251419193,0.0440030987010634,-9.61812681313983e-05,-0.0378984408247485,0.0378985628722687,0.0140765154871807,0.00434507399123926,0.0147318687290575
2024-099-00:10:44.600000000,0.0699442237974394,90.0297544298745,0.07601,66.955001,0.00183067572246907,-0.0437926627333058,0.0438309101305678,-9.4173426154647e-05,-0.0377277081542858,0.037727825688862,0.0140658762896771,0.00436681329023315,0.0147281341013809
2024-099-00:10:44.700000000,0.0716048036025507,90.0250497909716,0.07586,70.71844,0.00182914623043942,-0.0436470226236633,0.0436853334637943,-9.42471878291392e-05,-0.0375826095782784,0.0375827277515313,0.0140557822585888,0.00437881438821769,0.0147220593106848
2024-099-00:10:44.800000000,0.0731250771031687,90.0206982930521,0.075998,74.195669,0.00182837137255976,-0.0435232082202313,0.0435615954213985,-9.35992533643593e-05,-0.0374584046116758,0.0374585215521415,0.0140455298015587,0.00439153434801254,0.0147160620186328
2024-099-00:10:44.900000000,0.0647419211971631,90.0211563737724,0.068111,71.903644,0.00182848235718552,-0.0433972834726018,0.0434357866342017,-9.20628964943583e-05,-0.0373321400434369,0.0373322535590834,0.0140351424519672,0.00441098229541794,0.0147119675250288
2024-099-00:10:45.000000000,0.0407061959392133,90.0308754927661,0.051091,52.819829,0.00182917038875027,-0.0432166746212301,0.0432553676395006,-8.99358868845241e-05,-0.0371534319640286,0.037153540816044,0.0140247915973505,0.00442727081615936,0.0147069883466579
2024-099-00:10:45.100000000,0.0354618440106327,90.043707511017,0.056284,39.05396,0.00182829528152587,-0.042980728764463,0.0430195967991425,-8.93853351576975e-05,-0.0369220928199432,0.0369222010170391,0.0140143047286884,0.00444494328002123,0.0147023215102631
2024-099-00:10:45.200000000,0.0534713525417912,90.0535266248716,0.075659,44.970415,0.00182692380746491,-0.0427124353121436,0.0427514886394887,-8.9333083994984e-05,-0.0366486261025242,0.0366487349795667,0.0140035337963773,0.0044894895917057,0.0147055933433614
2024-099-00:10:45.300000000,0.0720655601344677,90.0612437629187,0.094574,49.641006,0.00182271320388316,-0.0424600180871723,0.0424991225719615,-9.19276007471577e-05,-0.0363622186059089,0.0363623348071557,0.0139932563013984,0.00452823316217839,0.0147076890600692
2024-099-00:10:45.400000000,0.0885678518221779,90.0678235519826,0.111554,52.555833,0.0018234966774212,-0.042232929273136,0.0422722776192894,-8.98759300921687e-05,-0.0360981039165654,0.0360982158015319,0.0139818532163709,0.00457138858818342,0.0147101941859486
2024-099-00:10:45.500000000,0.0991082030971292,90.0756516418257,0.124682,52.644683,0.00182149085487079,-0.0420040568613499,0.0420435324603665,-9.06093493451617e-05,-0.0358762913690535,0.0358764057905946,0.0139710736713552,0.00460328060202123,0.0147098977505412
2024-099-00:10:45.600000000,0.101375167264883,90.0872614089325,0.133759,49.278929,0.00182135369289875,-0.0417736237738663,0.0418133109484906,-8.88426266536366e-05,-0.0357135271661451,0.0357136376704935,0.0139601403459545,0.00463384963860529,0.0147091155734106
2024-099-00:10:45.700000000,0.100666726959608,90.0990305463908,0.141212,45.469475,0.00181904155233564,-0.0415675601121653,0.0416073426914962,-8.93973379650279e-05,-0.0356419934180601,0.0356421055311983,0.0139489688133317,0.00466242042644856,0.0147075455188235
2024-099-00:10:45.800000000,0.100421751121542,90.1078432134706,0.147359,42.959191,0.00181995789613899,-0.041372132213915,0.0414121427925359,-8.85792077395138e-05,-0.0356056560676543,0.0356057662504844,0.0139369512428889,0.00474571082697034,0.0147227844241464
2024-099-00:10:45.900000000,0.10028064072427,90.114330768069,0.152078,41.254367,0.00181910593170537,-0.0411878325284174,0.0412279843647458,-8.87218447132358e-05,-0.0355991958659755,0.0355993064239995,0.0139252183581815,0.00485012601338333,0.0147456918680926
2024-099-00:10:46.000000000,0.100321687437311,90.1191265885357,0.155742,40.10224,0.00181740717860101,-0.041014243184072,0.0410544895573557,-8.99495640800682e-05,-0.0356229908201898,0.0356231043832427,0.0139137221842294,0.00492723478509902,0.0147603965951938
2024-099-00:10:46.100000000,0.0970110505923129,90.1192164403281,0.1537,39.136636,0.00181559960125047,-0.0408349928390792,0.040875335375746,-9.03835587072147e-05,-0.0356359952666882,0.0356361098863935,0.0139022011892362,0.00501285519517079,0.0147783596895512
2024-099-00:10:46.200000000,0.0895397075537927,90.1115434811895,0.143036,38.755226,0.00181507688331126,-0.0406477074068871,0.0406882123166924,-8.99446484197703e-05,-0.0356192811642905,0.0356193947267575,0.0138904038057753,0.00511306988387991,0.0148015810481494
2024-099-00:10:46.300000000,0.0858784701653432,90.100979128928,0.132559,40.379791,0.00181578469980271,-0.040447558496231,0.0404882953751089,-8.77104935585061e-05,-0.0355523805988259,0.0355524887929727,0.0138787388653593,0.00515578012625196,0.0148054537655247
2024-099-00:10:46.400000000,0.0871686931800355,90.0924012573379,0.127029,43.330941,0.0018134030548642,-0.0402357614274695,0.0402766052229782,-8.97445788031524e-05,-0.0354343815689069,0.0354344952166715,0.0138678837751034,0.00518904391653197,0.0148069030241801
2024-099-00:10:46.500000000,0.0900314277062618,90.0853070501113,0.124028,46.543457,0.00181144454743062,-0.0400040395992562,0.0400450310975941,-9.06566516998452e-05,-0.0352603056707191,0.0352604222127451,0.0138573685404444,0.00522137570006663,0.014808424192565
2024-099-00:10:46.700000000,0.0850023106581116,90.0670871437293,0.108287,51.718146,0.00180564550372596,-0.0395370363542161,0.0395782465422576,-9.298984607337e-05,-0.0347747875329749,0.0347749118629368,0.0138363114454838,0.00529568428503888,0.0148151201973941
2024-099-00:10:46.800000000,0.0537841132774868,90.0425578655003,0.068585,51.646427,0.00180484266283558,-0.0393054896061263,0.0393469054719034,-9.23679330193082e-05,-0.0345467496605164,0.0345468731427526,0.0138261894170934,0.00531682599376477,0.0148132424689977
2024-099-00:10:46.900000000,0.0159226115909737,90.0154754018458,0.022204,45.816024,0.0018060855566533,-0.0392105438026693,0.0392521170172897,-8.97399607362172e-05,-0.0344492228637768,0.0344493397495324,0.0138162760150001,0.00532197423316052,0.0148058398161365
2024-099-00:10:47.000000000,0.01474667548729,89.9956319383597,0.01538,106.499633,0.00180616538478625,-0.0392168248662206,0.0392583951020036,-8.82580502326405e-05,-0.0344485031042214,0.0344486161638604,0.0138068462562049,0.0053274196856567,0.0147990001030341
2024-099-00:10:47.100000000,0.0369498596646381,89.9808510415271,0.041617,117.395071,0.0018059569822834,-0.0392960475484031,0.0393375244969509,-8.7087286888914e-05,-0.034519769108843,0.0345198789615979,0.0137978625652511,0.00531239503101473,0.0147852139766426
2024-099-00:10:47.200000000,0.0557112349751792,89.9692979167546,0.063611,118.858852,0.00180543614553815,-0.0393992956647014,0.0394406401894058,-8.67178552430657e-05,-0.0346432923898366,0.0346434009241894,0.0137890362012191,0.00529287000489757,0.0147699692703565
2024-099-00:10:47.300000000,0.0627968603002903,89.9673903259258,0.070759,117.442313,0.00180612378755839,-0.0395051876274318,0.0395464528449086,-8.46137127454562e-05,-0.034775209165513,0.0347753121047902,0.0137800647757992,0.00527217094170966,0.0147541848864595
2024-099-00:10:47.400000000,0.0508892067259003,89.9819874206976,0.053983,109.491757,0.00180606223909311,-0.0395801785630341,0.0396213628727375,-8.33237165060069e-05,-0.0348407137345641,0.0348408133713261,0.0137709375715448,0.00525536675162501,0.0147396608269481
2024-099-00:10:47.500000000,0.0344847760175852,90.0019166813665,0.034538,86.818745,0.00180549429393057,-0.0395553909868954,0.0395965751773002,-8.24811759809436e-05,-0.0348102831984756,0.0348103809157909,0.0137617370052547,0.00525104397113751,0.0147295236918448
2024-099-00:10:47.600000000,0.0268069479372054,90.0164389317783,0.031446,58.481961,0.00180385010935862,-0.0394574100202494,0.0394986212509134,-8.27431872138889e-05,-0.0347100449252401,0.0347101435483522,0.0137521628788634,0.00525597415584763,0.0147223384071188
2024-099-00:10:47.700000000,0.0261024593079428,90.0271618465889,0.037671,43.860583,0.00180257007031782,-0.0393079302611926,0.0393492393862599,-8.26232926604666e-05,-0.0345605605268166,0.0345606592896641,0.0137424578787742,0.00527096296686468,0.0147186344185845
2024-099-00:10:47.800000000,0.0294064984645611,90.0359382812257,0.046436,39.291751,0.00180467012336112,-0.0391122915081365,0.0391539037807419,-7.91898942597441e-05,-0.0343669097532533,0.0343670009897228,0.0137319725307056,0.0052881537032084,0.0147150140731434
2024-099-00:10:47.900000000,0.0302312971891288,90.0375420457894,0.048201,38.843283,0.00180194290885418,-0.0389112210908258,0.0389529219061407,-8.05018252732222e-05,-0.0341681397984043,0.0341682346314113,0.0137224111736796,0.00530364479701864,0.0147116694005972
2024-099-00:10:48.000000000,0.0338975169975731,90.0269929740934,0.043332,51.4693,0.00180253182181941,-0.0387588477350046,0.0388007396670984,-7.85405249814476e-05,-0.0340157705033825,0.0340158611761169,0.0137124975398741,0.00531642380456703,0.0147070374600332
2024-099-00:10:48.100000000,0.0501701652282427,90.0117423691055,0.051526,76.827,0.001801299736003,-0.0386845499445893,0.0387264649194108,-7.83755722024976e-05,-0.0339380887575859,0.0339381792565261,0.013703271634321,0.0053118249930054,0.0146967730553446
2024-099-00:10:48.200000000,0.0664620217262945,89.9991865153042,0.066467,90.701256,0.00180322836455897,-0.0386752934855132,0.038717308257746,-7.51186878976615e-05,-0.0339226808054358,0.0339227639770812,0.0136935179866466,0.0053101732024769,0.0146870818848034
2024-099-00:10:48.300000000,0.0798991457835354,89.988630646331,0.080704,98.098604,0.00180311798951426,-0.0387184821912715,0.0387604450139561,-7.38767217655218e-05,-0.0339574760102157,0.0339575563719534,0.0136843001940993,0.00530838950464106,0.0146778428570144
2024-099-00:10:48.400000000,0.0909557852658035,89.9792618808,0.09329,102.843992,0.00180241041871938,-0.0388021559200037,0.0388439955122769,-7.32147329906697e-05,-0.0340362897320678,0.0340363684772978,0.0136756408146567,0.005291342181725,0.0146636098480424
2024-099-00:10:48.500000000,0.096216423703826,89.9745241399806,0.099532,104.830254,0.00180265286166321,-0.0388955144505917,0.0389372649490928,-7.15777808828354e-05,-0.0341352203613982,0.0341352954066598,0.0136668808846763,0.00527400201217786,0.0146491887263557
2024-099-00:10:48.600000000,0.092363236683387,89.9777603294357,0.095003,103.538235,0.00180186467426118,-0.0389853804620943,0.0390269984251748,-7.11135179539578e-05,-0.0342224617765139,0.0342225356625921,0.0136583039184937,0.00526169070435242,0.0146367569836426
2024-099-00:10:48.700000000,0.084707984201005,89.9844634550343,0.086121,100.393266,0.00180091261538406,-0.0390489573330075,0.0390904637353318,-7.06985877282203e-05,-0.0342767567844936,0.0342768296951984,0.0136495006110051,0.00525176003758843,0.0146249735186851
2024-099-00:10:48.800000000,0.0786147310211942,89.9899383070015,0.079256,97.29348,0.00180010174889497,-0.0390850830842479,0.0391265138494211,-7.01476260919603e-05,-0.0343048041061166,0.0343048758261633,0.0136404545124642,0.00525446049842615,0.0146175016482341
2024-099-00:10:48.900000000,0.0734296632657627,89.9945047480304,0.073635,94.279861,0.00179599794608911,-0.0390968760504686,0.0391381057989277,-7.2835245563719e-05,-0.0343096056856694,0.0343096829958995,0.013632056806918,0.00525496855486358,0.0146098482983105
2024-099-00:10:49.000000000,0.0689136926110989,89.9986975225449,0.068926,91.082768,0.00179382874519865,-0.0390891407307887,0.0391302791280423,-7.36116108407889e-05,-0.0342956676016371,0.0342957466008721,0.0136232736515778,0.00525011185682351,0.0145999061467851
2024-099-00:10:49.100000000,0.0634992759540655,90.0028455097302,0.063563,87.434197,0.00179091384156348,-0.0390594296642602,0.0391004657016409,-7.5130910932914e-05,-0.034260743114289,0.0342608254920555,0.0136145340995948,0.00524607550732347,0.0145902997562616
2024-099-00:10:49.200000000,0.0563274459179252,90.0071941002243,0.056785,82.721632,0.00178846400601865,-0.0390101305749451,0.0390511061427854,-7.62197515840917e-05,-0.0342072368907223,0.0342073218061357,0.0136056381100653,0.0052301058612442,0.0145762613760142
2024-099-00:10:49.300000000,0.0490146729614654,90.0109641661701,0.050226,77.390998,0.00178762385301492,-0.0389387400609751,0.0389797521358981,-7.56847397652327e-05,-0.0341323472954293,0.0341324312066345,0.0135965397469639,0.00522567057575665,0.0145661774689552
2024-099-00:10:49.400000000,0.0434829343807345,90.0137396090877,0.045602,72.464663,0.00178704386961757,-0.0388554922311123,0.0388965654308188,-7.49158379536405e-05,-0.0340462390778794,0.0340463215007275,0.0135871656741442,0.00522571711078093,0.0145574445002738
2024-099-00:10:49.500000000,0.0392029330546507,90.0157594918278,0.042252,68.099986,0.00178333469699859,-0.0387608405285807,0.0388018432696642,-7.72330572469549e-05,-0.0339492490458759,0.0339493368966765,0.0135783784076995,0.00522481227541444,0.0145489182929867
2024-099-00:10:49.600000000,0.0356637001544646,90.0172007137789,0.039595,64.251845,0.00178286347387328,-0.03866075341159,0.038701840479727,-7.6346670221863e-05,-0.0338470209357876,0.0338471070409525,0.0135691409492478,0.0052254645914972,0.0145405318436963
2024-099-00:10:49.700000000,0.0224992872226033,90.010302747009,0.024746,65.396277,0.00178038439859473,-0.0385965859670278,0.0386376269576293,-7.74455052180095e-05,-0.0337792239812671,0.033779312760666,0.013560458342859,0.00521373873963809,0.0145282174444636
2024-099-00:10:49.800000000,0.0126051751330178,89.9872234485678,0.017948,135.386852,0.00177846665558372,-0.0386464425614513,0.0386873424559064,-7.79976762463688e-05,-0.0338205049376971,0.0338205948776525,0.0135518580363698,0.00520568852030013,0.0145173017192695
2024-099-00:10:49.900000000,0.0513138796181723,89.9594870411059,0.065379,128.29153,0.00177589978028144,-0.038761653771849,0.0388023146623793,-7.98075782496473e-05,-0.0339922203682686,0.0339923140550108,0.0135441257796963,0.00517569171911742,0.0144993492235884
2024-099-00:10:50.000000000,0.0800769765343145,89.9388390573268,0.100762,127.371731,0.00177512058075652,-0.0390399615502811,0.0390802974774201,-7.89167734391048e-05,-0.0341929022472797,0.0341929933166015,0.0135363623563676,0.0051294289575704,0.0144756397880593
2024-099-00:10:50.100000000,0.101591170377172,89.9231781738368,0.127367,127.096026,0.00177119754141799,-0.0394384905425733,0.039478243084101,-7.81987075739545e-05,-0.0343980762562181,0.0343981651424384,0.0135293248865165,0.00509305425258095,0.0144562039797676
2024-099-00:10:50.200000000,0.11872415235576,89.9104763006012,0.148694,127.017993,0.00176871761170546,-0.0398500110105833,0.0398892434063817,-7.88801169782435e-05,-0.0345853715318389,0.0345854614841004,0.0135225602130324,0.00505696177176777,0.0144371914538877
2024-099-00:10:50.300000000,0.131819360451963,89.9069127324775,0.161374,125.228645,0.0017725560304876,-0.0402716903775172,0.0403106809759378,-7.76627360851188e-05,-0.0347724567104824,0.0347725434385083,0.0135152767219247,0.00502460842299558,0.0144190635852207
2024-099-00:10:50.400000000,0.142595071826756,89.9185453034547,0.16422,119.736279,0.0017723051846654,-0.040673047811261,0.0407116431002817,-7.93107254302296e-05,-0.0349728458822416,0.0349729358117701,0.0135085556769499,0.00498811670978721,0.0144000828048908
2024-099-00:10:50.500000000,0.152871151182833,89.9362527045362,0.16563,112.636092,0.0017693896018889,-0.0409751325828261,0.0410133177119756,-8.13409752448323e-05,-0.0351795048010005,0.0351795988379326,0.0135018062822506,0.00494288108571954,0.0143781377900959
2024-099-00:10:50.600000000,0.161272996560358,89.9507960009936,0.168612,106.966776,0.0017676570866559,-0.0411375901751401,0.0411755502330422,-8.18518467551741e-05,-0.0353764238765317,0.0353765185683506,0.0134945380428562,0.00490976714707808,0.0143599571875622
2024-099-00:10:50.700000000,0.167394780787489,89.9630516708719,0.171424,102.447037,0.00176796410295599,-0.0412481868045412,0.041286058321565,-8.07118782665746e-05,-0.0355266447588549,0.0355267364421384,0.0134865647206658,0.00488265411142288,0.0143432123018696
2024-099-00:10:50.800000000,0.171849073109338,89.9739651348381,0.17381,98.614686,0.00176457557475788,-0.0413409251550243,0.041378567152964,-8.26949385952182e-05,-0.0356265664677962,0.0356266624417327,0.0134790416761548,0.00486278646688835,0.0143293843807078
2024-099-00:10:50.900000000,0.170210799490015,89.988190319765,0.17062,93.968962,0.00176253291213893,-0.0413817617405435,0.0414192796535319,-8.34091858232491e-05,-0.0356598964225031,0.0356599939702172,0.0134705251792542,0.00486283539849682,0.0143213901810472
2024-099-00:10:51.000000000,0.159190431989024,90.0102175807207,0.159518,86.327538,0.00176069903483624,-0.0413126074136613,0.0413501099443107,-8.38719870853916e-05,-0.0355877848399523,0.0355878836730278,0.0134618712712606,0.0048534246844996,0.0143100562295227
2024-099-00:10:51.100000000,0.146475291321779,90.0332239349403,0.150196,77.220277,0.0017588804910267,-0.0411336094268532,0.0411711972750687,-8.43338762314201e-05,-0.0354107292067314,0.035410829630992,0.0134524333410865,0.00486691980980373,0.0143057635668787
2024-099-00:10:51.200000000,0.13772608278538,90.050451759128,0.146676,69.881267,0.00175709253981147,-0.0408713166063006,0.040909068619634,-8.47308521431475e-05,-0.0351512640292312,0.035151366149412,0.0134426598694193,0.00489624161543173,0.0143065819230724
2024-099-00:10:51.300000000,0.131366644503696,90.0634494171386,0.145887,64.219739,0.00175651733396783,-0.0406382045295194,0.0406761480542047,-8.39748066600114e-05,-0.0348779185709626,0.0348780196629747,0.0134323440279143,0.00493642036476529,0.0143106992177851
2024-099-00:10:51.400000000,0.126400376881266,90.0737392101562,0.146337,59.741697,0.00175589165869934,-0.04041963231057,0.0404577536652588,-8.34796285972127e-05,-0.0346473044260302,0.0346474049942907,0.0134218883077789,0.00497247168468638,0.014313369987585
2024-099-00:10:51.500000000,0.113661611578214,90.0831157120917,0.140809,53.823691,0.00175440723838139,-0.0401965715411368,0.0402348394854486,-8.35639698207698e-05,-0.0344679552403115,0.0344680565362361,0.0134115792453264,0.00500435386427792,0.0143148180377043
2024-099-00:10:51.600000000,0.0900225527191299,90.09343431758,0.129746,43.934624,0.00175344324356127,-0.039994077569945,0.0400324968479256,-8.26244909923958e-05,-0.034373156027227,0.0343732553314144,0.0134013213121041,0.0050310596786863,0.0143145720998135
2024-099-00:10:51.700000000,0.0803554934621193,90.1026003180124,0.130322,38.067708,0.00175093037029325,-0.0397940881687838,0.0398325898021526,-8.40163156934202e-05,-0.0343126618556972,0.0343127647146761,0.0133912393711602,0.00506791747277236,0.0143181381263955
2024-099-00:10:51.800000000,0.0891344609966765,90.1088958291451,0.140724,39.301381,0.00175005320021152,-0.0396030184212649,0.0396416668958133,-8.45456768295537e-05,-0.0342782348182882,0.0342783390821256,0.0133802481901172,0.00515631606740975,0.014339408530904
2024-099-00:10:51.900000000,0.102944498358794,90.1130145671386,0.152872,42.330308,0.00174878142057405,-0.0394279630796012,0.0394667266068944,-8.51852055813471e-05,-0.0342679002461951,0.034268006125283,0.0133692076642325,0.00525238777250323,0.0143639580506946
2024-099-00:10:52.000000000,0.116943301698085,90.1157213991646,0.164521,45.300961,0.00174734703966969,-0.0392549889393058,0.0392938592950866,-8.59274718108873e-05,-0.0342663535863387,0.0342664613234923,0.0133581007744963,0.00534350704408875,0.0143872139009548
2024-099-00:10:52.100000000,0.123788456696719,90.1196574951916,0.172167,45.972207,0.00174398796529638,-0.039091461905874,0.0391303448484868,-8.75538602276594e-05,-0.0342851753359621,0.0342852871286811,0.0133470166723536,0.00541551017851929,0.0144038399236361
2024-099-00:10:52.200000000,0.118702412570928,90.1274242445112,0.174147,42.97056,0.00174265330900077,-0.0389459257022048,0.0389848941175557,-8.78863725658088e-05,-0.0343478026859237,0.0343479151240018,0.0133369158746245,0.00547481743913922,0.0144168981073847
2024-099-00:10:52.300000000,0.113184704216752,90.1358592727131,0.176829,39.797829,0.00174162942820511,-0.038816801410742,0.0388558534178079,-8.78198986106671e-05,-0.034448748903969,0.0344488608430424,0.0133266943627928,0.00551513520000566,0.0144228117547735
2024-099-00:10:52.400000000,0.112259996966341,90.1415898265544,0.180693,38.409329,0.00174148250422456,-0.0387163244067142,0.0387554710573676,-8.69493221147001e-05,-0.034591953311615,0.0345920625880789,0.0133167098997339,0.00555776602660594,0.0144299523824636
2024-099-00:10:52.500000000,0.113205580617248,90.1453464322518,0.184231,37.913924,0.0017409951120619,-0.0386237022700195,0.0386629207513263,-8.65881036028302e-05,-0.0347481717402436,0.0347482796234454,0.0133067576708774,0.00560025030812579,0.0144371951301185
2024-099-00:10:52.600000000,0.115016890904338,90.1480068325483,0.187443,37.851036,0.00174100380178293,-0.0385462096196026,0.0385855072569504,-8.66973575801631e-05,-0.0349394783571199,0.0349395859205495,0.0132968486155597,0.00564779282295813,0.0144465825327712
2024-099-00:10:52.700000000,0.111976561784547,90.1439662938611,0.182387,37.875737,0.00173918693336233,-0.0384472683800557,0.0384865848975615,-8.75998658034884e-05,-0.0350945421966229,0.0350946515259382,0.0132869548917653,0.00569258107137505,0.0144550561932489
2024-099-00:10:52.800000000,0.0991300961608931,90.1275616159836,0.161551,37.85138,0.0017382979460151,-0.0383056277660221,0.0383450492019265,-8.75544905765624e-05,-0.0351558358982474,0.0351559449239147,0.0132764114515633,0.00574746438299848,0.0144670815254853
2024-099-00:10:52.900000000,0.0868659728641604,90.1075671523637,0.138262,38.922685,0.00173699282556174,-0.0381168713578578,0.0381564283730479,-8.7595563508986e-05,-0.0351198091468651,0.0351199183867926,0.0132658244877903,0.00582276213742253,0.0144874655564684
2024-099-00:10:53.000000000,0.0816022972153283,90.0927241458656,0.123518,41.349567,0.00173680066851892,-0.0379132236501816,0.0379529841265592,-8.70764733159576e-05,-0.0350112796121878,0.035011387895869,0.0132558718050353,0.00584724630710077,0.0144882168222123
2024-099-00:10:53.100000000,0.0805797965476868,90.0814542183787,0.114577,44.690833,0.00173734094422636,-0.0377015225074426,0.0377415308769489,-8.52235827807478e-05,-0.0348310382350873,0.0348311424962371,0.0132453338883508,0.00587647632140687,0.0144904052313919
2024-099-00:10:53.200000000,0.0821228609668719,90.0724510558737,0.109514,48.580399,0.00173742073106393,-0.0374799633962533,0.0375202117129051,-8.40649744785145e-05,-0.0345937574172044,0.0345938595586026,0.0132351499292717,0.00591255030507244,0.0144957733412299
2024-099-00:10:53.300000000,0.0798818809026004,90.0640627299731,0.102397,51.271519,0.0017374353818195,-0.0372497235514379,0.037290221055453,-8.23095236411008e-05,-0.0343249304629348,0.0343250291499219,0.0132248445470092,0.00595253861147945,0.0145027317845195
2024-099-00:10:53.400000000,0.0674743680598172,90.0550451023856,0.087079,50.7927,0.00173448156379036,-0.0369911251941041,0.0370317670307671,-8.38551177703713e-05,-0.0340550118173482,0.0340551150572201,0.0132157164722105,0.00599041206416268,0.0145100033967026
2024-099-00:10:53.500000000,0.0519553354142396,90.0469214638991,0.070007,47.914454,0.00173278662474854,-0.0367546979146811,0.0367955210356691,-8.42388129413405e-05,-0.0338217917477499,0.0338218966529934,0.0132064454840546,0.00601173590797828,0.0145103814888025
2024-099-00:10:53.600000000,0.0406380694570676,90.0413969527643,0.05801,44.469995,0.00173030990716335,-0.0365425919572918,0.0365835345385319,-8.53904396361391e-05,-0.0336117223444324,0.0336118308112843,0.0131975014725544,0.00602921330445306,0.0145094954491419
